"season"	"county"	"locality"	"birds_seen"	"variety_seen"	"birder_count"	"avg_birds_seen"	"seen_rank"	"variety_rank"	"score"	"hot_spot_rank"	"latitude"	"longitude"
"617"	"Spring"	"multnomah"	"Sauvie Island (Multnomah Co.)"	112176	168	141	795.574468085106	7	3	90	1	45.6630067	-122.8092957
"618"	"Spring"	"multnomah"	"Sauvie Island--Oak Island (Multnomah Co.)"	158493	169	298	531.855704697987	20	2	78	6	45.7144802	-122.8207541
"619"	"Spring"	"multnomah"	"Smith and Bybee Lakes Wetlands Natural Area"	78320	161	137	571.678832116788	15	6	79	5	45.6203	-122.7456
"620"	"Spring"	"multnomah"	"Vanport Wetlands"	167894	165	254	661	11	4	85	2	45.598966	-122.6880813
"621"	"Spring"	"polk"	"Baskett Slough NWR"	394839	199	327	1207.45871559633	3	1	96	1	44.9614021	-123.257246
"622"	"Spring"	"polk"	"Baskett Slough NWR--Coville Rd."	132438	157	126	1051.09523809524	4	2	94	3	44.9623003	-123.2454142
"623"	"Spring"	"polk"	"Baskett Slough NWR--Hwy 22 Overlook"	158350	137	196	807.908163265306	8	7	85	5	44.9524592	-123.2691262
"624"	"Spring"	"polk"	"Baskett Slough NWR--Mofitti Marsh"	22291	118	36	619.194444444444	10	13	77	8.5	44.9767375	-123.2665345
"625"	"Spring"	"polk"	"Baskett Slough NWR--Morgan Lake"	56972	139	106	537.471698113208	13	6	81	7	44.9814388	-123.2613867
"626"	"Spring"	"polk"	"Baskett Slough NWR--South Slough Pond"	73671	123	78	944.5	7	11	82	6	44.9552627	-123.2620525
"627"	"Spring"	"polk"	"Baskett Slough NWR--South Slough transect path"	200888	150	139	1445.23741007194	2	3	95	2	44.9562801	-123.2571548
"628"	"Spring"	"polk"	"Baskett Slough NWR--The Narrows and Cottonwood Pond"	223854	147	225	994.906666666667	6	4	90	4	44.9592377	-123.2700262
"629"	"Spring"	"polk"	"Fishback Hill"	9056	101	12	754.666666666667	9	14	77	8.5	44.8382822	-123.2991743
"630"	"Spring"	"polk"	"Livermore Rd."	37987	125	89	426.820224719101	16	10	74	10	45.0097499	-123.2535124
"631"	"Spring"	"sherman"	"Biggs--Rufus Frontage Rd. Ponds"	2483	74	24	103.458333333333	4	6	90	4	45.6813591	-120.7830334
"632"	"Spring"	"sherman"	"Cottonwood Canyon SP (Sherman Co.)"	6058	107	82	73.8780487804878	6	2	92	2.5	45.4783087	-120.4681778
"633"	"Spring"	"sherman"	"Cottonwood Canyon SP--Lone Tree Campground"	2728	90	48	56.8333333333333	9	3	88	5	45.4828524	-120.4626095
"634"	"Spring"	"sherman"	"Deschutes River State Recreation Area"	63119	173	242	260.822314049587	1	1	98	1	45.6306103	-120.9078884
"635"	"Spring"	"sherman"	"John Day Dam--Boat Ramp"	1900	58	27	70.3703703703704	8	8	84	8	45.7040964	-120.7229555
"636"	"Spring"	"sherman"	"Le Page Park"	1766	61	24	73.5833333333333	7	7	86	6.5	45.7288945	-120.651485
"637"	"Spring"	"sherman"	"Macks Canyon"	641	54	8	80.125	5	9	86	6.5	45.388957	-120.8755195
"638"	"Spring"	"sherman"	"Rockbeach Ln."	2359	42	12	196.583333333333	2	16	82	9	45.6944531	-120.7452607
"639"	"Spring"	"sherman"	"Twin Lakes Rd."	2332	75	22	106	3	5	92	2.5	45.311044	-120.809658
"640"	"Spring"	"tillamook"	"Bayocean Spit"	21453	155	50	429.06	26	7	67	9	45.553569	-123.9435911
"641"	"Spring"	"tillamook"	"Bayocean Spit--bay (east) side"	102032	196	192	531.416666666667	13	2	85	2	45.5217439	-123.9484406
"642"	"Spring"	"tillamook"	"Cape Meares SP--Lighthouse"	96744	115	144	671.833333333333	6	21.5	72.5	6	45.4864324	-123.9774492
"643"	"Spring"	"tillamook"	"Goose Point"	17107	119	29	589.896551724138	10	20	70	8	45.5085881	-123.8872687
"644"	"Spring"	"tillamook"	"Manzanita"	15410	167	34	453.235294117647	23	5	72	7	45.7174277	-123.9336348
"645"	"Spring"	"tillamook"	"Nehalem Bay SP"	110388	211	193	571.958549222798	11	1	88	1	45.6883197	-123.9372826
"646"	"Spring"	"tillamook"	"Nehalem Meadows"	26447	146	44	601.068181818182	9	10.5	80.5	3	45.7148777	-123.8854755
"647"	"Spring"	"tillamook"	"Nehalem River--dike trail"	15931	120	18	885.055555555556	4	19	77	5	45.7163095	-123.8905317
"648"	"Spring"	"tillamook"	"Nehalem Sewage Ponds"	41804	135	92	454.391304347826	22	13	65	10	45.7161882	-123.8876724
"649"	"Spring"	"tillamook"	"Neskowin Area"	40363	182	78	517.474358974359	17	3	80	4	45.1065939	-123.9810562
"650"	"Spring"	"umatilla"	"Cold Springs NWR"	31220	145	60	520.333333333333	5	2	93	1	45.8502011	-119.1532407
"651"	"Spring"	"umatilla"	"Cold Springs NWR--Memorial Marsh Unit"	5054	100	17	297.294117647059	10	9	81	8.5	45.849478	-119.141444
"652"	"Spring"	"umatilla"	"Manns Pond"	50309	96	61	824.737704918033	2	11	87	5.5	45.7818009	-119.3089914
"653"	"Spring"	"umatilla"	"McKay Creek NWR"	22365	162	65	344.076923076923	8	1	91	3	45.5944377	-118.7966709
"654"	"Spring"	"umatilla"	"McNary Dam--Nature Trail"	12040	114	47	256.170212765957	11	5	84	7	45.9284683	-119.3115234
"655"	"Spring"	"umatilla"	"McNary Wildlife Nature Area"	32295	131	82	393.841463414634	7	3	90	4	45.9286872	-119.3130684
"656"	"Spring"	"umatilla"	"River Parkway"	7969	98	26	306.5	9	10	81	8.5	45.6780859	-118.7662089
"657"	"Spring"	"umatilla"	"Stanfield Meadows"	22542	94	20	1127.1	1	12	87	5.5	45.7635822	-119.2479444
"658"	"Spring"	"umatilla"	"Warehouse Beach Recreation Area"	21575	127	32	674.21875	4	4	92	2	45.9212418	-119.1412541
"659"	"Spring"	"union"	"Alicel Scrape"	48148	125	74	650.648648648649	6	10	84	7.5	45.3659019	-117.9989462
"660"	"Spring"	"union"	"La Grande Sewage Ponds"	92750	133	79	1174.05063291139	3	7	90	3	45.2869651	-118.0295563
"661"	"Spring"	"union"	"Ladd Marsh WMA"	18510	155	107	172.990654205607	12	4	84	7.5	45.2585762	-118.0359077
"662"	"Spring"	"union"	"Ladd Marsh WMA--Peach Rd."	43030	156	119	361.596638655462	9	3	88	4	45.2491806	-117.9520941
"663"	"Spring"	"union"	"Ladd Marsh WMA--Schoolhouse Pond"	38340	146	78	491.538461538462	7	5.5	87.5	5	45.270481	-117.9520051
"664"	"Spring"	"union"	"Morgan Lake"	8349	130	42	198.785714285714	11	8	81	9.5	45.2999306	-118.1369305
"665"	"Spring"	"union"	"Rhinehart Canyon"	24060	146	105	229.142857142857	10	5.5	84.5	6	45.5152488	-117.9260445
"666"	"Spring"	"union"	"Thief Valley Reservoir (Union Co.)"	70105	177	61	1149.26229508197	4	2	94	2	45.0229344	-117.785368
"667"	"Spring"	"union"	"Union Co. Fairgrounds Pond"	16876	124	37	456.108108108108	8	11	81	9.5	45.3455884	-118.1084073
"668"	"Spring"	"union"	"Wilkinson Ln."	146106	178	119	1227.78151260504	2	1	97	1	45.275472	-117.943449
"669"	"Spring"	"wallowa"	"Crow Creek Rd."	1101	64	14	78.6428571428571	11	15	74	9.5	45.4154049	-117.1630955
"670"	"Spring"	"wallowa"	"Enterprise (town)"	1583	87	24	65.9583333333333	21	5	74	9.5	45.4243813	-117.2714567
"671"	"Spring"	"wallowa"	"Enterprise WMA"	14740	136	57	258.59649122807	1	1	98	1	45.4193591	-117.3054886
"672"	"Spring"	"wallowa"	"Golf Course Rd."	2259	65	25	90.36	8	13.5	78.5	8	45.4857709	-117.302742
"673"	"Spring"	"wallowa"	"Joseph Sewage Ponds (restricted access)"	3343	84	29	115.275862068966	2	6.5	91.5	2	45.3730226	-117.2189293
"674"	"Spring"	"wallowa"	"McCully Creek & Trail"	2620	92	37	70.8108108108108	16	4	80	7	45.2756112	-117.1372712
"675"	"Spring"	"wallowa"	"Pete's Pond"	3857	83	43	89.6976744186046	9	8	83	6	45.4207146	-117.2839022
"676"	"Spring"	"wallowa"	"Red Hill Lookout Viewpoint"	221	66	2	110.5	4	11.5	84.5	4	45.787987	-117.102798
"677"	"Spring"	"wallowa"	"Wallowa Sewage Ponds (restricted access)"	967	84	9	107.444444444444	5	6.5	88.5	3	45.5775678	-117.5320387
"678"	"Spring"	"wallowa"	"Zumwalt Prairie"	2810	77	31	90.6451612903226	7	9	84	5	45.460251	-117.0921135
"679"	"Spring"	"wasco"	"Deschutes River SRA--Heritage Landing"	4821	99	59	81.7118644067797	12	6	82	3.5	45.6308454	-120.9144974
"680"	"Spring"	"wasco"	"Dufur City Park  and  Sewage Ponds"	2988	90	44	67.9090909090909	21	11	68	8	45.450227	-121.125211
"681"	"Spring"	"wasco"	"Historic Highway Trail (Wasco Co.)"	1390	91	24	57.9166666666667	25	8.5	66.5	9	45.6858263	-121.4121222
"682"	"Spring"	"wasco"	"Maupin City Park"	3301	91	44	75.0227272727273	15	8.5	76.5	6	45.174347	-121.0731554
"683"	"Spring"	"wasco"	"Mayer SP"	8345	118	57	146.40350877193	5	3	92	2	45.682518	-121.286896
"684"	"Spring"	"wasco"	"Price Rd. wetlands"	13432	137	81	165.827160493827	4	1	95	1	45.24208	-121.2697506
"685"	"Spring"	"wasco"	"School Canyon Trail"	1506	87	13	115.846153846154	6	12	82	3.5	45.2997465	-121.3660097
"686"	"Spring"	"wasco"	"The Dalles Riverfront Park"	4699	100	59	79.6440677966102	14	5	81	5	45.6000709	-121.1664104
"687"	"Spring"	"wasco"	"White River Wildlife Area--Smock Prairie"	839	63	2	419.5	1	26	73	7	45.1577113	-121.4029169
"688"	"Spring"	"washington"	"Commonwealth Lake Park"	199373	151	236	844.800847457627	10	7	83	6	45.5119108	-122.8098106
"689"	"Spring"	"washington"	"Dawson Creek Corporate Park"	78592	124	142	553.464788732394	15	13	72	10	45.5416154	-122.9335785
"690"	"Spring"	"washington"	"Fernhill Wetlands (general)"	653401	187	562	1162.63523131673	6	1	93	2	45.5064875	-123.0851855
"691"	"Spring"	"washington"	"Fernhill Wetlands--Natural Treatment System (ASoP/CWS survey)"	130516	164	200	652.58	13	5	82	7	45.507174	-123.0879879
"692"	"Spring"	"washington"	"Fernhill Wetlands--area outside of NTS (ASoP/CWS survey)"	70572	140	44	1603.90909090909	4	9	87	4	45.5067529	-123.0825162
"693"	"Spring"	"washington"	"Jackson Bottom Wetlands Preserve"	322870	173	306	1055.13071895425	7	4	89	3	45.505	-122.9889
"694"	"Spring"	"washington"	"Koll Center Wetlands"	268472	159	280	958.828571428571	8	6	86	5	45.4562776	-122.7911854
"695"	"Spring"	"washington"	"Tualatin River NWR"	285805	181	550	519.645454545455	17	3	80	8	45.3811203	-122.8353667
"696"	"Spring"	"washington"	"Tualatin River NWR--Atfálat'i Unit"	753853	186	378	1994.32010582011	3	2	95	1	45.3817834	-122.8312254
"697"	"Spring"	"washington"	"Wapato Lake NWR (Washington County)"	39811	123	44	904.795454545455	9	14.5	76.5	9	45.4342514	-123.1377011
"698"	"Spring"	"wheeler"	"Clarno BLM Boat Ramp"	1205	62	16	75.3125	9	9.5	81.5	5	44.9161887	-120.4692091
"699"	"Spring"	"wheeler"	"Fopiano Reservoir"	2805	74	24	116.875	4	4	92	2	44.5869421	-119.9449925
"700"	"Spring"	"wheeler"	"Fossil Sewage Ponds"	1239	62	32	38.71875	16	9.5	74.5	9	45.0011188	-120.2275895
"701"	"Spring"	"wheeler"	"Fossil Sewage Ponds-farm pond"	3560	72	32	111.25	5	6	89	3	45.0088659	-120.2345227
"702"	"Spring"	"wheeler"	"John Day Fossil Beds NM--Painted Hills Unit"	1582	78	50	31.64	21	2	77	6.5	44.6517908	-120.2670765
"703"	"Spring"	"wheeler"	"Mitchell (town)"	1480	73	41	36.0975609756098	18	5	77	6.5	44.5667051	-120.1539474
"704"	"Spring"	"wheeler"	"Muleshoe Recreation Area"	1438	66	19	75.6842105263158	8	8	84	4	44.806889	-119.967538
"705"	"Spring"	"wheeler"	"Pine Ck. Conserv. Area--Upper Pine Ck. (sign in required)"	257	47	2	128.5	3	22	75	8	44.902734	-120.287776
"706"	"Spring"	"wheeler"	"Priest Hole"	1571	80	10	157.1	2	1	97	1	44.741012	-120.274334
"707"	"Spring"	"yamhill"	"Grand Island Driving Loop"	4709	100	22	214.045454545455	10	4.5	85.5	4	45.1259174	-123.0373917
"708"	"Spring"	"yamhill"	"Huddleston Fish Pond"	5378	108	49	109.755102040816	21	1	78	9	45.0800143	-123.476364
"709"	"Spring"	"yamhill"	"McMinnville Rotary Park (Tice Park)"	9134	99	65	140.523076923077	17	6.5	76.5	10	45.2293911	-123.1972075
"710"	"Spring"	"yamhill"	"Newberg City Water Treatment Ponds (restricted access)"	3907	90	20	195.35	12	8	80	7.5	45.2832733	-122.9564166
"711"	"Spring"	"yamhill"	"Our Lady of Guadalupe Trappist Abbey trails"	3001	88	14	214.357142857143	9	10	81	6	45.2859007	-123.0980515
"712"	"Spring"	"yamhill"	"Sheridan South Side Park and Fishing Pond"	8793	102	39	225.461538461538	7	3	90	2	45.087649	-123.391419
"713"	"Spring"	"yamhill"	"Sheridan WTP Ponds (restricted access)"	17903	100	29	617.344827586207	3	4.5	92.5	1	45.0875812	-123.3833313
"714"	"Spring"	"yamhill"	"Wennerberg Park"	2598	81	12	216.5	8	12	80	7.5	45.2917566	-123.1871538
"715"	"Spring"	"yamhill"	"Willamette Greenway--Grand Island Access"	7400	106	44	168.181818181818	13	2	85	5	45.104299	-123.021792
"716"	"Spring"	"yamhill"	"Yamhill Sewage Ponds (restricted access)"	8712	99	18	484	4	6.5	89.5	3	45.337617	-123.1891394
"717"	"Summer"	"baker"	"Baker Sewage Treatment Ponds (restricted access)"	25559	99	13	1966.07692307692	1	5	94	1	44.8135987	-117.8437478
"718"	"Summer"	"baker"	"Bob's Lake"	10112	79	32	316	3	7	90	3	44.8375823	-117.8182411
"719"	"Summer"	"baker"	"Coral Ditch"	7060	70	39	181.025641025641	9	11	80	10	44.7987496	-117.8081346
"720"	"Summer"	"baker"	"Farewell Bend SP"	6170	111	74	83.3783783783784	16	1	83	8	44.3059155	-117.2263527
"721"	"Summer"	"baker"	"Haines Sewage Ponds (restricted access)"	1274	51	5	254.8	4	15	81	9	44.9128848	-117.9157691
"722"	"Summer"	"baker"	"North Powder Pond"	8080	107	32	252.5	5	2	93	2	45.013214	-117.930166
"723"	"Summer"	"baker"	"Social Security Point"	2447	78	12	203.916666666667	6	8	86	7	44.6930351	-118.0475304
"724"	"Summer"	"baker"	"Thief Valley Reservoir (Baker Co.)"	4178	71	11	379.818181818182	2	10	88	5	45.0315222	-117.8069544
"725"	"Summer"	"baker"	"Union Creek Campground"	4665	105	38	122.763157894737	10	3.5	86.5	6	44.6862088	-118.0282846
"726"	"Summer"	"baker"	"Unity Lake SP--Reservoir"	4842	105	26	186.230769230769	7	3.5	89.5	4	44.5025468	-118.1909695
"727"	"Summer"	"benton"	"Alder Spring tract (restricted access)"	15878	95	6	2646.33333333333	2	21	77	7	44.4925692	-123.4634247
"728"	"Summer"	"benton"	"Butterfield Wetland"	22847	100	13	1757.46153846154	3	15	82	5	44.5345942	-123.2580936
"729"	"Summer"	"benton"	"Crystal Lake Sports Park"	8181	105	21	389.571428571429	13	11	76	8.5	44.5513348	-123.2522249
"730"	"Summer"	"benton"	"Philomath Sewage Ponds (restricted access)"	713512	192	258	2765.5503875969	1	1	98	1	44.5185755	-123.3444586
"731"	"Summer"	"benton"	"Willamette Park (Benton Co.)"	128204	154	93	1378.5376344086	4	4	92	2	44.5410582	-123.2462597
"732"	"Summer"	"benton"	"Willamette Park--South Side"	45824	125	59	776.677966101695	6	6	88	3	44.5373738	-123.2487487
"733"	"Summer"	"benton"	"William L. Finley NWR"	32235	162	131	246.068702290076	18	2.5	79.5	6	44.4215209	-123.3151817
"734"	"Summer"	"benton"	"William L. Finley NWR--Cabell Marsh"	67051	162	177	378.819209039548	14	2.5	83.5	4	44.4152525	-123.319205
"735"	"Summer"	"benton"	"William L. Finley NWR--Cheadle Marsh"	5525	110	22	251.136363636364	17	8	75	10	44.3954315	-123.3006334
"736"	"Summer"	"benton"	"William L. Finley NWR--McFadden Marsh"	26267	141	109	240.981651376147	19	5	76	8.5	44.3907013	-123.2976294
"737"	"Summer"	"clackamas"	"Blount Swale overlook (restricted access)"	11196	73	23	486.782608695652	7	22	71	8	45.2639938	-122.6556319
"738"	"Summer"	"clackamas"	"Brown's Ferry Park"	7867	101	55	143.036363636364	25	6	69	9	45.3830796	-122.7380133
"739"	"Summer"	"clackamas"	"Canby Logging Trail"	5090	79	9	565.555555555556	5	17	78	5	45.2926411	-122.6840687
"740"	"Summer"	"clackamas"	"Happy Valley Nature Park"	6657	69	14	475.5	8	25.5	66.5	10	45.4498306	-122.5215654
"741"	"Summer"	"clackamas"	"Ivor Davies Park"	16998	99	41	414.585365853659	10	7	83	3	45.136353	-122.570065
"742"	"Summer"	"clackamas"	"Mary S. Young SP"	15106	84	44	343.318181818182	12	13	75	6	45.3818978	-122.6311717
"743"	"Summer"	"clackamas"	"North Logan Natural Area"	3786	81	13	291.230769230769	13	14.5	72.5	7	45.3811956	-122.4161911
"744"	"Summer"	"clackamas"	"River Island Natural Area--North Unit"	2143	88	4	535.75	6	10.5	83.5	2	45.377883	-122.3986139
"745"	"Summer"	"clackamas"	"River Island Natural Area--South Unit"	17070	112	27	632.222222222222	4	2	94	1	45.371773	-122.405607
"746"	"Summer"	"clackamas"	"Timothy Lake"	16249	144	95	171.042105263158	20	1	79	4	45.1187305	-121.7934036
"747"	"Summer"	"clatsop"	"Cannon Beach"	162093	148	403	402.2158808933	16	5.5	78.5	7	45.888186	-123.9646626
"748"	"Summer"	"clatsop"	"Del Rey Beach"	49384	110	66	748.242424242424	8	13	79	5.5	46.0480643	-123.9319825
"749"	"Summer"	"clatsop"	"Fort Stevens SP"	35080	157	120	292.333333333333	23	2	75	8.5	46.2302	-124.003624
"750"	"Summer"	"clatsop"	"Fort Stevens SP--Parking Area D"	135384	156	334	405.341317365269	15	3.5	81.5	4	46.2265811	-123.9901543
"751"	"Summer"	"clatsop"	"Fort Stevens SP--South Jetty/Parking Area C"	366518	162	301	1217.66777408638	4	1	95	1	46.2286726	-124.0217721
"752"	"Summer"	"clatsop"	"Haystack Rock"	583618	125	1064	548.513157894737	11	10	79	5.5	45.8847357	-123.9683104
"753"	"Summer"	"clatsop"	"Necanicum River Estuary"	46841	108	64	731.890625	9	16	75	8.5	46.016186	-123.918976
"754"	"Summer"	"clatsop"	"Necanicum River Estuary--Little Beach"	29405	115	81	363.024691358025	18	11	71	10	46.0176115	-123.921583
"755"	"Summer"	"clatsop"	"Seaside Cove"	796487	156	356	2237.32303370787	2	3.5	94.5	2	45.9755964	-123.9397073
"756"	"Summer"	"clatsop"	"Warrenton Sewage Ponds (restricted access)"	39267	131	44	892.431818181818	5	8	87	3	46.1744221	-123.921833
"757"	"Summer"	"columbia"	"Crown Zellerbach Trail (east end)"	14175	123	44	322.159090909091	13	7	80	8	45.754063	-122.850469
"758"	"Summer"	"columbia"	"Sauvie Island (Columbia Co.)"	29295	137	43	681.279069767442	6	5	89	4.5	45.763691	-122.7948761
"759"	"Summer"	"columbia"	"Sauvie Island--Mud Lake"	41782	130	69	605.536231884058	7	6	87	6	45.7387882	-122.8256421
"760"	"Summer"	"columbia"	"Sauvie Island--Oak Island (Columbia Co.)"	50219	143	90	557.988888888889	8	3	89	4.5	45.7248172	-122.8184795
"761"	"Summer"	"columbia"	"Sauvie Island--Racetrack Lake"	83413	139	70	1191.61428571429	5	4	91	3	45.7449186	-122.7841514
"762"	"Summer"	"columbia"	"Sauvie Island--Rentenaar Rd."	17488	117	69	253.449275362319	18	8	74	10	45.7574596	-122.776551
"763"	"Summer"	"columbia"	"Sauvie Island--Round Lake"	14177	114	38	373.078947368421	11	10	79	9	45.7430995	-122.8281926
"764"	"Summer"	"columbia"	"Sauvie Island--Sturgeon Lake (NE side)"	22562	103	18	1253.44444444444	3	11.5	85.5	7	45.7521934	-122.7936745
"765"	"Summer"	"columbia"	"Sauvie Island--The Narrows"	149018	150	94	1585.29787234043	2	1	97	1.5	45.7336245	-122.8162479
"766"	"Summer"	"columbia"	"Sauvie Island--The Wash"	166533	149	89	1871.15730337079	1	2	97	1.5	45.7416518	-122.8041726
"767"	"Summer"	"coos"	"Bandon Marsh NWR"	9501	105	32	296.90625	15	12	73	8	43.1351	-124.4027
"768"	"Summer"	"coos"	"Bandon Marsh NWR--Observation Deck"	59711	134	154	387.733766233766	12	5	83	5	43.130861	-124.4013423
"769"	"Summer"	"coos"	"Bradley Lake"	6100	98	11	554.545454545455	8	14	78	7	43.0658468	-124.4267299
"770"	"Summer"	"coos"	"Face Rock Wayside"	92928	104	160	580.8	6	13	81	6	43.1049466	-124.4348216
"771"	"Summer"	"coos"	"Lost Lake (Coos Co.)"	15735	144	10	1573.5	1	3	96	1	43.023409	-124.429361
"772"	"Summer"	"coos"	"Lower Fourmile Trail"	8389	141	8	1048.625	2	4	94	2	43.0110766	-124.4479018
"773"	"Summer"	"coos"	"Millicoma Marsh"	31999	148	81	395.049382716049	11	2	87	3	43.3682768	-124.1908908
"774"	"Summer"	"coos"	"North Spit--Jarvis Turn Bayside Trail"	4218	85	6	703	4	23.5	72.5	9	43.4218504	-124.2732882
"775"	"Summer"	"coos"	"North Spit--Weyco Settling Pond--Beach Overlook"	7443	89	18	413.5	10	22	68	10	43.4262354	-124.2920423
"776"	"Summer"	"coos"	"North Spit--old Weyco Settling Pond & deflation plain"	33518	162	94	356.574468085106	13	1	86	4	43.4210895	-124.2850935
"777"	"Summer"	"crook"	"Crooked River Park"	4381	88	18	243.388888888889	10	10	80	8	44.2893883	-120.8439617
"778"	"Summer"	"crook"	"Crooked River Wetlands Complex"	148668	167	226	657.823008849557	4	1	95	1	44.3165109	-120.897857
"779"	"Summer"	"crook"	"Gutierrez Ranch (restricted access)"	30011	76	1	30011	1	14	85	6	44.1625922	-120.0912952
"780"	"Summer"	"crook"	"Houston Lakes"	22234	111	38	585.105263157895	5	3.5	91.5	3	44.2941213	-120.9893417
"781"	"Summer"	"crook"	"North Shore Rd."	14095	149	37	380.945945945946	8	2	90	4	44.1754539	-120.6330264
"782"	"Summer"	"crook"	"Ochoco Reservoir"	6049	93	29	208.586206896552	13	8.5	78.5	9	44.3066526	-120.6975174
"783"	"Summer"	"crook"	"Prineville Reservoir"	3088	96	13	237.538461538462	11	6	83	7	44.1269494	-120.7030294
"784"	"Summer"	"crook"	"Prineville Reservoir--Social Security Beach"	15969	95	28	570.321428571429	6	7	87	5	44.1260937	-120.6952402
"785"	"Summer"	"crook"	"Prineville Sewage Ponds (closed to the public as of 6/9/21)"	47447	111	33	1437.78787878788	2	3.5	94.5	2	44.3067524	-120.8712494
"786"	"Summer"	"crook"	"Twin Pillars Trail No. 832"	1018	107	7	145.428571428571	17	5	78	10	44.465758	-120.534344
"787"	"Summer"	"curry"	"Arizona Beach State Recreation Site"	11524	144	67	172	10	1	89	2	42.6144248	-124.3954897
"788"	"Summer"	"curry"	"Cape Blanco SP"	6265	121	50	125.3	18	4	78	5.5	42.8363249	-124.5461655
"789"	"Summer"	"curry"	"Chetco Pt."	7906	116	64	123.53125	20	6	74	8	42.0443211	-124.2902613
"790"	"Summer"	"curry"	"Euchre Creek Mouth"	4895	89	18	271.944444444444	4	19.5	76.5	7	42.5588553	-124.3895996
"791"	"Summer"	"curry"	"Gold Beach--Marina"	11089	95	71	156.183098591549	12	15	73	9	42.4230764	-124.4195652
"792"	"Summer"	"curry"	"Harris Beach SP"	16575	107	91	182.142857142857	8	10	82	3	42.068482	-124.3106461
"793"	"Summer"	"curry"	"Pistol River SP"	8447	69	23	367.260869565217	1	27.5	71.5	10	42.2754882	-124.4052315
"794"	"Summer"	"curry"	"Pistol River lowlands"	7330	127	31	236.451612903226	6	3	91	1	42.2717782	-124.3969738
"795"	"Summer"	"curry"	"Rogue River Walk Trail"	5230	100	23	227.391304347826	7	11.5	81.5	4	42.4658923	-124.3458366
"796"	"Summer"	"curry"	"Rogue River--Indian Creek Marsh"	6634	109	47	141.148936170213	13	9	78	5.5	42.4287175	-124.4039425
"797"	"Summer"	"deschutes"	"Hatfield Lake"	362715	197	398	911.344221105528	8	1	91	1	44.1232081	-121.198554
"798"	"Summer"	"deschutes"	"North Wickiup Boat Ramp"	37800	133	89	424.719101123596	15	13	72	8	43.705608	-121.7521191
"799"	"Summer"	"deschutes"	"Redmond Sewage Ponds (restricted access)"	66761	170	124	538.395161290323	12	2.5	85.5	2	44.3352042	-121.2192706
"800"	"Summer"	"deschutes"	"Ryan Meadow"	14821	142	51	290.607843137255	20	9.5	70.5	9	43.9518454	-121.4198899
"801"	"Summer"	"deschutes"	"Tumalo Reservoir"	34208	170	124	275.870967741935	24	2.5	73.5	7	44.1390787	-121.4178951
"802"	"Summer"	"deschutes"	"Wickiup Butte Boat Ramp"	13515	125	47	287.553191489362	22	15.5	62.5	10	43.6781149	-121.6887116
"803"	"Summer"	"deschutes"	"Wickiup Dam"	31835	144	72	442.152777777778	14	8	78	5	43.6846635	-121.6906643
"804"	"Summer"	"deschutes"	"Wickiup Reservoir"	22296	168	39	571.692307692308	11	4	85	3.5	43.6821993	-121.6995049
"805"	"Summer"	"deschutes"	"Wickiup Reservoir Campground"	38095	135	24	1587.29166666667	3	12	85	3.5	43.6701532	-121.7694354
"806"	"Summer"	"deschutes"	"Wickiup Reservoir--Kiosk Ponds"	11616	145	37	313.945945945946	19	7	74	6	43.700289	-121.7088343
"807"	"Summer"	"douglas"	"Diamond Lake"	11281	118	76	148.434210526316	18	3	79	7.5	43.1557188	-122.1514893
"808"	"Summer"	"douglas"	"Diamond Lake--sewage ponds (restricted access)"	1425	73	6	237.5	7	12	81	6	43.1853403	-122.1426487
"809"	"Summer"	"douglas"	"Fords Pond"	53249	156	82	649.378048780488	1	1	98	1	43.3913165	-123.363111
"810"	"Summer"	"douglas"	"Plat I Reservoir"	13114	128	27	485.703703703704	4	2	94	2	43.394346	-123.2522678
"811"	"Summer"	"douglas"	"Sparrow Park Rd. Beach"	4400	59	8	550	3	23.5	73.5	10	43.7485634	-124.1809747
"812"	"Summer"	"douglas"	"Stables Rd."	2951	79	17	173.588235294118	12	11	77	9	43.717063	-124.091042
"813"	"Summer"	"douglas"	"Stewart Park Wildlife Ponds & Nature Trail"	9633	96	43	224.023255813953	8	4	88	3	43.2276504	-123.3712292
"814"	"Summer"	"douglas"	"Umpqua River--Salmon Harbor Marina"	9003	81	28	321.535714285714	5	9	86	4	43.6839497	-124.1812992
"815"	"Summer"	"douglas"	"Umpqua River--South Jetty"	7312	95	43	170.046511627907	13	5.5	81.5	5	43.6655123	-124.2117691
"816"	"Summer"	"douglas"	"Wildlife Safari (restricted access)"	2965	80	16	185.3125	11	10	79	7.5	43.1429002	-123.4299911
"817"	"Summer"	"gilliam"	"Arlington (town)"	1448	46	38	38.1052631578947	7	5	88	5	45.7193942	-120.2036047
"818"	"Summer"	"gilliam"	"Condon City Park"	769	31	14	54.9285714285714	5	10.5	84.5	6.5	45.2326076	-120.1848292
"819"	"Summer"	"gilliam"	"Condon Sewage Ponds (restricted access)"	13520	83	35	386.285714285714	1	2	97	1.5	45.2275954	-120.17736
"820"	"Summer"	"gilliam"	"Cottonwood Canyon SP (Gilliam Co.)"	986	71	38	25.9473684210526	16	3	81	9.5	45.4768042	-120.4663754
"821"	"Summer"	"gilliam"	"Lonerock"	255	38	8	31.875	13	6	81	9.5	45.089218	-119.885803
"822"	"Summer"	"gilliam"	"Lost Valley Rd.--valley and pine forest"	582	51	6	97	3	4	93	3	45.075741	-119.9704122
